,movieid,title,year,romance,sci-fi,animation,film-noir,musical,adventure,thriller,horror,documentary,fantasy,mystery,children,comedy,crime,western,imax,war,drama,action,average_rating,num_ratings
1887,2375,"Money Pit, The",1986.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.9285714285714284,21
4247,5872,Die Another Day,2002.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.925925925925926,27
1360,1690,Alien: Resurrection,1997.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.922222222222222,45
697,849,Escape from L.A.,1996.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.9204545454545454,44
2958,3785,Scary Movie,2000.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.92,50
1373,1717,Scream 2,1997.0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,2.9193548387096775,31
134,153,Batman Forever,1995.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,2.9160583941605838,137
185,208,Waterworld,1995.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.9130434782608696,115
3927,5283,National Lampoon's Van Wilder,2002.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.909090909090909,22
4025,5449,Mr. Deeds,2002.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.909090909090909,22
3176,4069,"Wedding Planner, The",2001.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.909090909090909,22
2887,3697,Predator 2,1990.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.9047619047619047,21
2240,2826,"13th Warrior, The",1999.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2.9038461538461537,26
3371,4367,Lara Croft: Tomb Raider,2001.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.9,40
2993,3827,Space Cowboys,2000.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2.891304347826087,23
2085,2616,Dick Tracy,1990.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.8846153846153846,26
610,707,Mulholland Falls,1996.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2.880952380952381,21
1108,77798,"Nightmare on Elm Street, A",2010.0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2.8793103448275863,29
1107,1347,"Nightmare on Elm Street, A",1984.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.8793103448275863,29
141,160,Congo,1995.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2.8771929824561404,57
2248,2840,Stigmata,1999.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2.869565217391304,23
427,466,Hot Shots! Part Deux,1993.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2.8666666666666667,60
7105,68319,X-Men Origins: Wolverine,2009.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.8653846153846154,26
203,227,Drop Zone,1994.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.8636363636363638,22
2565,3257,"Bodyguard, The",1992.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2.859375,32
1140,1385,Under Siege,1992.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2.8541666666666665,24
2577,3269,Forever Young,1992.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.8518518518518516,27
1490,1918,Lethal Weapon 4,1998.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,2.8484848484848486,33
3553,4638,Jurassic Park III,2001.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.8472222222222223,36
4051,5481,Austin Powers in Goldmember,2002.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.8461538461538463,65
1983,2485,She's All That,1999.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.8448275862068964,29
618,719,Multiplicity,1996.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.842857142857143,35
2918,3729,Shaft,1971.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2.840909090909091,22
4087,76175,Clash of the Titans,2010.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,2.840909090909091,22
2919,3744,Shaft,2000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2.840909090909091,22
4086,5540,Clash of the Titans,1981.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2.840909090909091,22
2386,3005,"Bone Collector, The",1999.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.84,25
2072,2598,Pushing Tin,1999.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.84,25
6851,59615,Indiana Jones and the Kingdom of the Crystal Skull,2008.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2.8333333333333335,39
2161,2724,Runaway Bride,1999.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.8333333333333335,42
231,256,Junior,1994.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.8285714285714287,35
302,327,Tank Girl,1995.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.823529411764706,34
165,186,Nine Months,1995.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.8229166666666665,48
2144,2699,Arachnophobia,1990.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.811320754716981,53
1913,2405,"Jewel of the Nile, The",1985.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2.8095238095238093,21
139,158,Casper,1995.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2.806451612903226,62
657,784,"Cable Guy, The",1996.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.8055555555555554,54
2152,2710,"Blair Witch Project, The",1999.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2.796875,64
1272,1586,G.I. Jane,1997.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.7954545454545454,22
377,413,Airheads,1994.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.7884615384615383,26
1299,1614,In & Out,1997.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.7884615384615383,26
1930,2421,"Karate Kid, Part II, The",1986.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2.7758620689655173,29
1896,2384,Babe: Pig in the City,1998.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2.7758620689655173,29
2159,2722,Deep Blue Sea,1999.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2.7758620689655173,29
852,1037,"Lawnmower Man, The",1992.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2.7708333333333335,24
4068,5507,xXx,2002.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2.7708333333333335,24
6117,37386,Aeon Flux,2005.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.761904761904762,21
349,372,Reality Bites,1994.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.761904761904762,21
1407,1779,Sphere,1998.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.760869565217391,23
1621,2052,Hocus Pocus,1993.0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,2.760869565217391,23
1623,2054,"Honey, I Shrunk the Kids",1989.0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,2.7573529411764706,68
1246,1544,"Lost World: Jurassic Park, The",1997.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.753731343283582,67
2991,3825,Coyote Ugly,2000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.7413793103448274,29
710,880,"Island of Dr. Moreau, The",1996.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.740740740740741,27
530,585,"Brady Bunch Movie, The",1995.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.736111111111111,36
1918,2410,Rocky III,1982.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.7291666666666665,24
19,19,Ace Ventura: When Nature Calls,1995.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.727272727272727,88
3134,4015,"Dude, Where's My Car?",2000.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.727272727272727,33
3100,3977,Charlie's Angels,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.7222222222222223,72
384,420,Beverly Hills Cop III,1994.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,2.7203389830508473,59
181,204,Under Siege 2: Dark Territory,1995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.716666666666667,30
2828,3623,Mission: Impossible II,2000.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.7142857142857144,77
5090,7454,Van Helsing,2004.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2.7083333333333335,24
592,673,Space Jam,1996.0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,2.707547169811321,53
1919,2411,Rocky IV,1985.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.706896551724138,29
1857,8373,"Stepford Wives, The",2004.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2.6956521739130435,23
1856,2346,"Stepford Wives, The",1975.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2.6956521739130435,23
660,788,"Nutty Professor, The",1996.0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.6927083333333335,96
661,2136,"Nutty Professor, The",1963.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.6927083333333335,96
3031,3882,Bring It On,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.6911764705882355,34
2629,3354,Mission to Mars,2000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6904761904761907,21
6057,122902,Fantastic Four,2015.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2.682926829268293,41
6056,34150,Fantastic Four,2005.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.682926829268293,41
152,172,Johnny Mnemonic,1995.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.6792452830188678,53
2582,3273,Scream 3,2000.0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,2.6724137931034484,29
153,173,Judge Dredd,1995.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.6693548387096775,62
175,196,Species,1995.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.6666666666666665,45
1881,2369,Desperately Seeking Susan,1985.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.6666666666666665,24
1130,1373,Star Trek V: The Final Frontier,1989.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.6666666666666665,30
3386,4388,Scary Movie 2,2001.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.6538461538461537,26
1645,2082,"Mighty Ducks, The",1992.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2.6538461538461537,26
396,432,City Slickers II: The Legend of Curly's Gold,1994.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2.6454545454545455,55
2371,2986,RoboCop 2,1990.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2.64,25
1278,1591,Spawn,1997.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.6346153846153846,26
1184,1438,Dante's Peak,1997.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.625,24
4584,6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG)",2003.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2.625,32
7272,72378,2012,2009.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2.619047619047619,21
1484,1911,Dr. Dolittle,1998.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.609375,32
4578,6534,Hulk,2003.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.5606060606060606,33
887,1091,Weekend at Bernie's,1989.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.5476190476190474,21
42,44,Mortal Kombat,1995.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2.5434782608695654,46
60,65,Bio-Dome,1996.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.532258064516129,31
1083,1327,"Amityville Horror, The",1979.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2.5238095238095237,21
1084,33085,"Amityville Horror, The",2005.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.5238095238095237,21
633,743,Spy Hard,1996.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.5172413793103448,29
2343,2953,Home Alone 2: Lost in New York,1992.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2.5161290322580645,31
1159,1409,Michael,1996.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2.5,23
3102,3979,Little Nicky,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.5,24
355,379,Timecop,1994.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.5,21
4383,6157,Daredevil,2003.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.5,32
1972,2471,Crocodile Dundee II,1988.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2.4791666666666665,24
1937,2428,"Faculty, The",1998.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.4782608695652173,23
172,193,Showgirls,1995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.4714285714285715,35
1436,1831,Lost in Space,1998.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.4482758620689653,29
2572,3264,Buffy the Vampire Slayer,1992.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.423076923076923,26
399,435,Coneheads,1993.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.4206349206349205,63
643,762,Striptease,1996.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2.4146341463414633,41
478,519,RoboCop 3,1993.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2.4047619047619047,21
1412,63992,Twilight,2008.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2.4,25
1411,1791,Twilight,1998.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2.4,25
417,455,Free Willy,1993.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2.391891891891892,37
3296,4247,Joe Dirt,2001.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2.380952380952381,21
4566,6503,Charlie's Angels: Full Throttle,2003.0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,2.3703703703703702,27
331,355,"Flintstones, The",1994.0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2.357142857142857,42
832,1021,Angels in the Outfield,1994.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2.3333333333333335,27
3948,5313,The Scorpion King,2002.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,2.2954545454545454,22
2992,3826,Hollow Man,2000.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.2948717948717947,39
2102,2642,Superman III,1983.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.25,22
1256,1562,Batman & Robin,1997.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,2.2142857142857144,42
2146,2701,Wild Wild West,1999.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2.207547169811321,53
351,374,Richie Rich,1994.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2.2,25
1463,111364,Godzilla,2014.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2.141304347826087,46
1462,1882,Godzilla,1998.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.141304347826087,46
1319,1644,I Know What You Did Last Summer,1997.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2.109375,32
2158,2720,Inspector Gadget,1999.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,2.0952380952380953,21
502,546,Super Mario Bros.,1993.0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,2.0,21
1227,1499,Anaconda,1997.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.9259259259259258,27
